0,1,2,CLASS
-3.1552847520642615,-7.166814222921339,-7.409871561110183,1
-3.5554681224813534,-8.060893072746138,-9.349089614948527,1
-1.0749132954710934,4.730764112291583,-9.97584966702655,0
-0.9848483802605472,5.025028999629455,-10.44088443435374,0
-3.554750159201767,-7.256885880288783,-11.20699248505035,1
-2.060438097737446,5.230495487293569,-10.56001793467219,0
-0.5042720198602944,4.844656216134399,-8.87538418199601,0
-5.51908669801911,-6.051059716686034,-10.380340736474059,1
-4.914612146393715,-8.523206644050893,-7.658886453641666,1
-1.6061503691501717,3.9273327700570815,-9.647545344824822,0
-0.8068558442232332,4.4418499658979185,-11.536505749397744,0
-4.096544292370442,-6.031898404707988,-8.375642133153953,1
-1.7695513961121263,4.415038814279186,-10.165911343397818,0
-2.613260507756454,4.140271362839539,-9.965097956959744,0
-0.42339587549569924,6.0341406219920675,-9.659700807078625,0
-1.242257900973657,5.191260519858751,-10.95313776602679,0
-4.869140396431884,-7.472134226677705,-7.168276432904834,1
-1.9793615048471906,3.1339311135971673,-9.684164783189669,0
-2.643642641680551,-8.219864818587103,-8.330860300607595,1
-2.4897287699712276,4.8581058193984035,-8.893538177349887,0
-0.5257904636130821,3.3065986015291307,-10.170140711203537,0
-2.882096119517314,-8.1620365439131,-7.314593357395667,1
-2.346732606068119,3.561284227344442,-10.66895863448992,0
-5.905453834608437,-8.467211329110876,-7.702105165889447,1
-1.642395179574431,3.9773475906080678,-8.789256175101139,0
-1.7597151392320194,4.270045124947129,-10.11676669142791,0
-0.9770084990840344,4.096373095325101,-12.43255026776024,0
-4.640835940423379,-9.763243925323785,-9.366566230452749,1
-1.5988097101490129,4.617614623850878,-9.981184936347486,0
-5.462921231587248,-8.145592876103246,-7.42775410014251,1
-1.6614513887865232,3.0098694442477294,-10.859028864429144,0
-1.7351316189695754,5.538119256294588,-8.477895687230902,0
-2.547188870033356,3.659331575092324,-8.305257902625355,0
-1.8461296778558682,4.304743996314016,-9.128826346647234,0
-4.992530869398108,-6.33185895193866,-10.052040163943339,1
-0.38103182310679773,3.9642605893299887,-9.674185150051668,0
-4.4573224965055225,-7.046926292006912,-9.423688881009525,1
-3.5706333736388407,-7.353879526667555,-8.545044344432092,1
-4.549016428273495,-7.374003502299601,-7.642290330131956,1
-4.95351773723572,-6.019887773983841,-7.544713406139195,1
-4.565790675647549,-7.20423398910866,-8.881765594048746,1
-5.301113488616869,-5.59414232696637,-7.816007166315586,1
0.15097500817693676,3.100762946285424,-10.34269971380808,0
-4.430929402019926,-7.038882189472081,-9.501924551421286,1
1.371297206423511,5.231074493876619,-9.343132351066401,0
-3.993017247453687,-6.179056384691831,-7.9633664552409495,1
-4.40946610251189,-8.044772435319539,-7.460653757084689,1
-4.166000558624581,2.2923259469263355,-10.409351666841584,0
-2.5374183238698915,4.448703615558754,-9.41489728993728,0
-3.999215233432972,-7.283615642625448,-6.614021094968982,1
-0.8205764920740146,5.337591950146718,-9.712125178398843,0
-4.648269448548444,-6.549468381874497,-9.268099156989981,1
-4.632732330360439,-8.015791434708508,-8.857578436147504,1
-3.716015848023608,-9.20932623038619,-8.522790529961478,1
-4.517137281945507,-6.975195776335148,-8.754384905273428,1
-2.6597989266998963,-7.503879847324017,-7.563188640463215,1
-2.9020277795144533,-6.969886073588578,-8.072477116001025,1
-1.2900671895727958,6.3111485771841425,-8.886655805092596,0
-2.8588279382837056,5.2698351863871835,-10.178632805731251,0
-4.720658373694939,-6.390311476701735,-6.692335724160967,1
-4.279409853123341,-7.0957936012618745,-7.797510843048028,1
-2.9868092971341476,-6.35183313335447,-6.847022039488596,1
0.29651899775512236,4.079990370764977,-11.340388293030538,0
-3.7538077221713317,4.177724039972999,-8.384351129089985,0
-1.5831794257889276,4.773721682727026,-8.764813311276864,0
-1.4473682620445318,-5.145089897229651,-9.544921980678078,1
-3.5997813313605755,-6.450155907830291,-8.502212295539598,1
-3.344564888455096,-8.946293050823797,-7.655959005978068,1
-2.5273471288214453,2.9656138445513216,-8.765459432824665,0
-4.4320209037788665,-7.3939337329988195,-6.806122639953547,1
-2.187731658211975,3.333521246686991,-9.132304874328423,0
-1.672224504867421,3.2891795202078837,-9.76329680583601,0
-3.9925268035727015,-7.293636354877951,-8.332840399275403,1
-2.6565867335987825,4.655289030230932,-10.294353656023965,0
-4.107839741173733,-7.157314502199325,-8.391103370080877,1
-0.6258730380090185,5.215334229108843,-8.20795782044683,0
-2.9132593942091094,-7.983322221957764,-8.258572817131586,1
-2.192580232032119,2.9799344483226298,-8.229752555342074,0
-1.2082758899083488,2.7224298829749243,-11.157882608635378,0
-4.931121548896171,-6.892925051490148,-7.662667060814406,1
-2.48565733779584,5.02757256968217,-9.041590799528405,0
-0.6494327286137951,5.326507802090925,-10.192769844529003,0
-1.23927770230146,5.217441541646718,-8.953270408945842,0
-1.5032960556784363,4.2162688437583,-10.446450536324724,0
-3.3047049032725373,-6.957538889834149,-9.552040923290521,1
-4.244943142864037,-7.323865037058271,-7.963934907065387,1
-1.1568190239486151,5.965295409463021,-9.888309807227673,0
-1.2932278914084612,3.3619004869353697,-7.946539060795657,0
-1.3542928657045088,5.79526926521343,-10.65905674680612,0
-2.8511118147778625,-8.294456437204168,-7.04461134663437,1
-3.4734961762093874,-8.617580966834574,-7.574763684367803,1
-1.1570655670466512,5.307345818107573,-10.681440362827434,0
-3.88109664820732,-6.05509484871018,-9.710169662489076,1
-5.00689462106352,-6.248838499333678,-8.765635077752869,1
-4.70901131246517,-5.213444289084229,-7.944131428048524,1
-4.854983037839203,-7.8873493725619905,-7.431516812511353,1
-3.7197006154461736,4.084072664829654,-10.381766858321518,0
-0.78372097829922,5.029852045421194,-10.43266918660833,0
-0.20145166733899966,3.8742558479449842,-8.879579106935406,0
-2.034844856038634,3.7677594613889394,-9.574218149588988,0
-2.398332553030116,-7.634030837169709,-9.215024865934893,1
-3.2789524425423355,-7.7872740890718894,-7.054231771876866,1
